"","KO","LocusTag","B1T24","B2T24","B3T24","B1T48","B2T48","B3T48","Level_1","Level_2","Level_3","KOID","GeneName","BacterialStrain","Locus"
"13567","K17320","Roseburia_intestinalis_01825",47,73,58,17,35,7,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Roseburia_intestinalis","01825"
"13568","K17320","Roseburia_intestinalis_02087",66,85,59,21,26,12,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Roseburia_intestinalis","02087"
"13569","K17320","Roseburia_intestinalis_02500",158,198,772,100,68,429,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Roseburia_intestinalis","02500"
"13570","K17320","Roseburia_intestinalis_03398",90,79,46,16,41,6,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Roseburia_intestinalis","03398"
"13571","K17320","Agathobacter_rectalis_02614",0,0,0,0,1,0,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Agathobacter_rectalis","02614"
"13572","K17320","Agathobacter_rectalis_00228",1426,2008,2724,457,467,802,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Agathobacter_rectalis","00228"
"13573","K17320","Agathobacter_rectalis_00941",304,524,1259,354,508,680,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Agathobacter_rectalis","00941"
"13574","K17320","Roseburia_intestinalis_02803",42,50,59,25,39,23,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Roseburia_intestinalis","02803"
"13575","K17320","Roseburia_intestinalis_03171",167,163,334,471,657,325,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Roseburia_intestinalis","03171"
"13576","K17320","Subdoligranulum_variabile_00579",296,305,209,330,415,569,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Subdoligranulum_variabile","00579"
"13577","K17320","Subdoligranulum_variabile_00318",1,2,34,19,44,155,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Subdoligranulum_variabile","00318"
"13578","K17320","Faecalibacterium_prausnitzii_00882",1096,1218,2230,75229,62668,49955,"09130 Environmental Information Processing","09131 Membrane transport","02010 ABC transporters [PATH:ko02010]","K17320"," lplC; putative aldouronate transport system permease protein","Faecalibacterium_prausnitzii","00882"
"13579","K17535","Lachnospiraceae_bacterium_7_1_58FAA_05512",7,2,7,22,32,29,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K17535"," TNNI3K; serine/threonine-protein kinase TNNI3K [EC:2.7.11.1]","Lachnospiraceae_bacterium","7_1_58FAA_05512"
"13580","K17551","Lachnospiraceae_bacterium_7_1_58FAA_02268",118,92,32,117,72,68,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","04812 Cytoskeleton proteins [BR:ko04812]","K17551"," PPP1R9; neurabin","Lachnospiraceae_bacterium","7_1_58FAA_02268"
"13581","K17675","Agathobacter_rectalis_01403",436,407,809,472,1006,1272,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17675"," SUPV3L1, SUV3; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]","Agathobacter_rectalis","01403"
"13582","K17680","Bacteroides_xylanisolvens_00457",10,10,11,45,49,72,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17680"," PEO1; twinkle protein [EC:3.6.4.12]","Bacteroides_xylanisolvens","00457"
"13583","K17680","Bacteroides_ovatus_03846",54,72,131,185,293,482,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17680"," PEO1; twinkle protein [EC:3.6.4.12]","Bacteroides_ovatus","03846"
"13584","K17680","Lachnospiraceae_bacterium_7_1_58FAA_05227",19,19,25,99,108,169,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17680"," PEO1; twinkle protein [EC:3.6.4.12]","Lachnospiraceae_bacterium","7_1_58FAA_05227"
"13585","K17680","Bacteroides_ovatus_02173",104,116,179,325,387,641,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17680"," PEO1; twinkle protein [EC:3.6.4.12]","Bacteroides_ovatus","02173"
"13586","K17680","Lachnospiraceae_bacterium_7_1_58FAA_02054",33,26,97,66,141,120,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17680"," PEO1; twinkle protein [EC:3.6.4.12]","Lachnospiraceae_bacterium","7_1_58FAA_02054"
"13587","K17680","Bacteroides_xylanisolvens_02344",34,34,54,91,169,213,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03029 Mitochondrial biogenesis [BR:ko03029]","K17680"," PEO1; twinkle protein [EC:3.6.4.12]","Bacteroides_xylanisolvens","02344"
"13588","K17686","Lachnospiraceae_bacterium_7_1_58FAA_01269",18,38,48,188,227,306,"09130 Environmental Information Processing","09132 Signal transduction","04016 MAPK signaling pathway - plant [PATH:ko04016]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","Lachnospiraceae_bacterium","7_1_58FAA_01269"
"13589","K17686","Roseburia_intestinalis_00858",184,218,143,91,106,56,"09130 Environmental Information Processing","09132 Signal transduction","04016 MAPK signaling pathway - plant [PATH:ko04016]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","Roseburia_intestinalis","00858"
"13590","K17686","Faecalibacterium_prausnitzii_00369",518,723,2122,3309,2448,2490,"09130 Environmental Information Processing","09132 Signal transduction","04016 MAPK signaling pathway - plant [PATH:ko04016]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","Faecalibacterium_prausnitzii","00369"
"13591","K17686","Subdoligranulum_variabile_01309",161,174,558,603,725,1477,"09130 Environmental Information Processing","09132 Signal transduction","04016 MAPK signaling pathway - plant [PATH:ko04016]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","Subdoligranulum_variabile","01309"
"13592","K17686","Lachnospiraceae_bacterium_7_1_58FAA_03449",4,4,10,27,39,32,"09130 Environmental Information Processing","09132 Signal transduction","04016 MAPK signaling pathway - plant [PATH:ko04016]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","Lachnospiraceae_bacterium","7_1_58FAA_03449"
"13593","K17686","Subdoligranulum_variabile_00665",3,2,11,14,21,51,"09130 Environmental Information Processing","09132 Signal transduction","04016 MAPK signaling pathway - plant [PATH:ko04016]","K17686"," copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]","Subdoligranulum_variabile","00665"
"13594","K17716","Subdoligranulum_variabile_02226",57,60,153,232,242,378,"09100 Metabolism","09101 Carbohydrate metabolism","00052 Galactose metabolism [PATH:ko00052]","K17716"," capD; UDP-glucose 4-epimerase [EC:5.1.3.2]","Subdoligranulum_variabile","02226"
"13595","K17716","Coprococcus_catus_02240",17,29,5,7,17,113,"09100 Metabolism","09101 Carbohydrate metabolism","00052 Galactose metabolism [PATH:ko00052]","K17716"," capD; UDP-glucose 4-epimerase [EC:5.1.3.2]","Coprococcus_catus","02240"
"13596","K17722","Anaerobutyricum_soehngenii_01820",6,6,4,252,142,572,"09100 Metabolism","09108 Metabolism of cofactors and vitamins","00770 Pantothenate and CoA biosynthesis [PATH:ko00770]","K17722"," preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]","Anaerobutyricum_soehngenii","01820"
"13597","K17723","Eubacterium_siraeum_00826",147,163,32,446,743,219,"09100 Metabolism","09108 Metabolism of cofactors and vitamins","00770 Pantothenate and CoA biosynthesis [PATH:ko00770]","K17723"," preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]","Eubacterium_siraeum","00826"
"13598","K17723","Anaerobutyricum_soehngenii_01819",4,6,2,291,117,658,"09100 Metabolism","09108 Metabolism of cofactors and vitamins","00770 Pantothenate and CoA biosynthesis [PATH:ko00770]","K17723"," preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]","Anaerobutyricum_soehngenii","01819"
"13599","K17734","Roseburia_intestinalis_01475",97,81,30,20,53,8,"09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K17734"," aprX; serine protease AprX [EC:3.4.21.-]","Roseburia_intestinalis","01475"
"13600","K17734","Coprococcus_catus_03302",1,3,0,9,17,37,"09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K17734"," aprX; serine protease AprX [EC:3.4.21.-]","Coprococcus_catus","03302"
"13601","K17734","Anaerobutyricum_soehngenii_02130",2,3,0,5,40,42,"09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K17734"," aprX; serine protease AprX [EC:3.4.21.-]","Anaerobutyricum_soehngenii","02130"
"13602","K17734","Agathobacter_rectalis_01758",160,193,384,273,531,668,"09180 Brite Hierarchies","09181 Protein families: metabolism","01002 Peptidases [BR:ko01002]","K17734"," aprX; serine protease AprX [EC:3.4.21.-]","Agathobacter_rectalis","01758"
"13603","K17751","Eubacterium_siraeum_00823",282,473,44,368,398,177,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","04812 Cytoskeleton proteins [BR:ko04812]","K17751"," MYH6_7; myosin heavy chain 6/7","Eubacterium_siraeum","00823"
"13604","K17758","Roseburia_intestinalis_00313",121,151,81,60,56,23,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Roseburia_intestinalis","00313"
"13605","K17758","Bacteroides_xylanisolvens_01186",146,265,397,271,446,560,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Bacteroides_xylanisolvens","01186"
"13606","K17758","Agathobacter_rectalis_01788",415,472,765,466,861,1188,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Agathobacter_rectalis","01788"
"13607","K17758","Coprococcus_catus_03305",47,32,10,65,36,222,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Coprococcus_catus","03305"
"13608","K17758","Bacteroides_ovatus_02430",113,163,366,285,341,587,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Bacteroides_ovatus","02430"
"13609","K17758","Subdoligranulum_variabile_01266",29,22,131,111,118,231,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Subdoligranulum_variabile","01266"
"13610","K17758","Anaerobutyricum_soehngenii_00843",14,28,5,11,46,67,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Anaerobutyricum_soehngenii","00843"
"13611","K17758","Faecalibacterium_prausnitzii_01374",107,120,176,636,658,702,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Faecalibacterium_prausnitzii","01374"
"13612","K17758","Lachnospiraceae_bacterium_7_1_58FAA_00504",88,66,57,495,351,303,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Lachnospiraceae_bacterium","7_1_58FAA_00504"
"13613","K17758","Eubacterium_siraeum_01363",613,1012,172,642,814,331,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17758"," nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]","Eubacterium_siraeum","01363"
"13614","K17810","Subdoligranulum_variabile_00173",37,41,109,223,200,440,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17810"," asl; D-aspartate ligase [EC:6.3.1.12]","Subdoligranulum_variabile","00173"
"13615","K17810","Coprococcus_catus_02712",51,38,10,47,34,166,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17810"," asl; D-aspartate ligase [EC:6.3.1.12]","Coprococcus_catus","02712"
"13616","K17810","Lachnospiraceae_bacterium_7_1_58FAA_01600",63,49,127,258,310,294,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17810"," asl; D-aspartate ligase [EC:6.3.1.12]","Lachnospiraceae_bacterium","7_1_58FAA_01600"
"13617","K17810","Subdoligranulum_variabile_01002",9,5,57,49,75,311,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17810"," asl; D-aspartate ligase [EC:6.3.1.12]","Subdoligranulum_variabile","01002"
"13618","K17818","Lachnospiraceae_bacterium_7_1_58FAA_00697",22,22,24,84,113,128,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K17818"," ARD1; D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]","Lachnospiraceae_bacterium","7_1_58FAA_00697"
"13619","K17828","Subdoligranulum_variabile_02301",66,44,198,252,206,272,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Subdoligranulum_variabile","02301"
"13620","K17828","Agathobacter_rectalis_02250",330,371,486,190,392,513,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Agathobacter_rectalis","02250"
"13621","K17828","Eubacterium_siraeum_01885",199,300,89,308,441,153,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Eubacterium_siraeum","01885"
"13622","K17828","Lachnospiraceae_bacterium_7_1_58FAA_00163",80,70,63,209,178,181,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Lachnospiraceae_bacterium","7_1_58FAA_00163"
"13623","K17828","Roseburia_intestinalis_03424",76,78,97,42,55,30,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Roseburia_intestinalis","03424"
"13624","K17828","Anaerobutyricum_soehngenii_02017",41,67,9,46,53,146,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Anaerobutyricum_soehngenii","02017"
"13625","K17828","Bacteroides_ovatus_00620",58,93,242,130,173,296,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Bacteroides_ovatus","00620"
"13626","K17828","Faecalibacterium_prausnitzii_02646",84,111,130,539,528,642,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Faecalibacterium_prausnitzii","02646"
"13627","K17828","Bacteroides_xylanisolvens_03033",40,35,108,67,131,143,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Bacteroides_xylanisolvens","03033"
"13628","K17828","Coprococcus_catus_01685",69,73,18,58,67,401,"09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K17828"," pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]","Coprococcus_catus","01685"
"13629","K17836","Bacteroides_xylanisolvens_01793",78,122,249,116,193,240,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00311 Penicillin and cephalosporin biosynthesis [PATH:ko00311]","K17836"," penP; beta-lactamase class A [EC:3.5.2.6]","Bacteroides_xylanisolvens","01793"
"13630","K17836","Faecalibacterium_prausnitzii_02944",147,134,285,768,673,822,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00311 Penicillin and cephalosporin biosynthesis [PATH:ko00311]","K17836"," penP; beta-lactamase class A [EC:3.5.2.6]","Faecalibacterium_prausnitzii","02944"
"13631","K17836","Bacteroides_xylanisolvens_01288",36,54,117,88,182,230,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00311 Penicillin and cephalosporin biosynthesis [PATH:ko00311]","K17836"," penP; beta-lactamase class A [EC:3.5.2.6]","Bacteroides_xylanisolvens","01288"
"13632","K17836","Bacteroides_ovatus_02560",11,8,42,40,35,51,"09100 Metabolism","09110 Biosynthesis of other secondary metabolites","00311 Penicillin and cephalosporin biosynthesis [PATH:ko00311]","K17836"," penP; beta-lactamase class A [EC:3.5.2.6]","Bacteroides_ovatus","02560"
"13633","K17865","Coprococcus_catus_02053",219,205,41,333,164,833,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K17865"," croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]","Coprococcus_catus","02053"
"13634","K17865","Lachnospiraceae_bacterium_7_1_58FAA_02823",8,23,25,54,56,97,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K17865"," croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]","Lachnospiraceae_bacterium","7_1_58FAA_02823"
"13635","K17865","Lachnospiraceae_bacterium_7_1_58FAA_00867",2,7,13,46,60,86,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K17865"," croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]","Lachnospiraceae_bacterium","7_1_58FAA_00867"
"13636","K17898","Lachnospiraceae_bacterium_7_1_58FAA_02838",530,300,86,293,305,334,"09100 Metabolism","09106 Metabolism of other amino acids","00472 D-Arginine and D-ornithine metabolism [PATH:ko00472]","K17898"," oraE; D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]","Lachnospiraceae_bacterium","7_1_58FAA_02838"
"13637","K17899","Lachnospiraceae_bacterium_7_1_58FAA_02839",101,39,13,46,29,34,"09100 Metabolism","09106 Metabolism of other amino acids","00472 D-Arginine and D-ornithine metabolism [PATH:ko00472]","K17899"," oraS; D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]","Lachnospiraceae_bacterium","7_1_58FAA_02839"
"13638","K17992","Lachnospiraceae_bacterium_7_1_58FAA_05455",30,38,61,126,109,118,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17992"," hndB; NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]","Lachnospiraceae_bacterium","7_1_58FAA_05455"
"13639","K17992","Coprococcus_catus_01010",36,17,0,113,45,192,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17992"," hndB; NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]","Coprococcus_catus","01010"
"13640","K17992","Eubacterium_siraeum_00676",54,60,30,55,92,47,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K17992"," hndB; NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]","Eubacterium_siraeum","00676"
"13641","K18011","Lachnospiraceae_bacterium_7_1_58FAA_02428",1286,1578,815,3107,1621,1541,"09100 Metabolism","09105 Amino acid metabolism","00310 Lysine degradation [PATH:ko00310]","K18011"," kamE; beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]","Lachnospiraceae_bacterium","7_1_58FAA_02428"
"13642","K18012","Lachnospiraceae_bacterium_7_1_58FAA_02431",3303,3339,1151,5702,2888,2967,"09100 Metabolism","09105 Amino acid metabolism","00310 Lysine degradation [PATH:ko00310]","K18012"," kdd; L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]","Lachnospiraceae_bacterium","7_1_58FAA_02431"
"13643","K18013","Lachnospiraceae_bacterium_7_1_58FAA_02432",974,986,440,1692,894,870,"09100 Metabolism","09105 Amino acid metabolism","00310 Lysine degradation [PATH:ko00310]","K18013"," kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]","Lachnospiraceae_bacterium","7_1_58FAA_02432"
"13644","K18014","Anaerobutyricum_soehngenii_01827",0,0,0,21,22,110,"09100 Metabolism","09105 Amino acid metabolism","00310 Lysine degradation [PATH:ko00310]","K18014"," kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]","Anaerobutyricum_soehngenii","01827"
"13645","K18014","Lachnospiraceae_bacterium_7_1_58FAA_03479",15,4,13,13,42,53,"09100 Metabolism","09105 Amino acid metabolism","00310 Lysine degradation [PATH:ko00310]","K18014"," kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]","Lachnospiraceae_bacterium","7_1_58FAA_03479"
"13646","K18014","Lachnospiraceae_bacterium_7_1_58FAA_01125",888,705,483,947,598,457,"09100 Metabolism","09105 Amino acid metabolism","00310 Lysine degradation [PATH:ko00310]","K18014"," kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]","Lachnospiraceae_bacterium","7_1_58FAA_01125"
"13647","K18104","Subdoligranulum_variabile_02881",15,13,46,39,91,229,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18104"," abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]","Subdoligranulum_variabile","02881"
"13648","K18118","Lachnospiraceae_bacterium_7_1_58FAA_05807",1163,1144,195,14537,8595,4568,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K18118"," aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","Lachnospiraceae_bacterium","7_1_58FAA_05807"
"13649","K18118","Lachnospiraceae_bacterium_7_1_58FAA_04656",23,15,31,94,171,229,"09100 Metabolism","09101 Carbohydrate metabolism","00620 Pyruvate metabolism [PATH:ko00620]","K18118"," aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","Lachnospiraceae_bacterium","7_1_58FAA_04656"
"13650","K18119","Lachnospiraceae_bacterium_7_1_58FAA_05329",18,18,32,87,115,102,"09100 Metabolism","09101 Carbohydrate metabolism","00650 Butanoate metabolism [PATH:ko00650]","K18119"," sucD; succinate-semialdehyde dehydrogenase [EC:1.2.1.76]","Lachnospiraceae_bacterium","7_1_58FAA_05329"
"13651","K18120","Lachnospiraceae_bacterium_7_1_58FAA_01414",12,18,25,46,91,90,"09100 Metabolism","09101 Carbohydrate metabolism","00650 Butanoate metabolism [PATH:ko00650]","K18120"," 4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]","Lachnospiraceae_bacterium","7_1_58FAA_01414"
"13652","K18120","Lachnospiraceae_bacterium_7_1_58FAA_05327",16,16,28,56,110,64,"09100 Metabolism","09101 Carbohydrate metabolism","00650 Butanoate metabolism [PATH:ko00650]","K18120"," 4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]","Lachnospiraceae_bacterium","7_1_58FAA_05327"
"13653","K18120","Lachnospiraceae_bacterium_7_1_58FAA_00947",19,7,24,80,108,112,"09100 Metabolism","09101 Carbohydrate metabolism","00650 Butanoate metabolism [PATH:ko00650]","K18120"," 4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]","Lachnospiraceae_bacterium","7_1_58FAA_00947"
"13654","K18122","Lachnospiraceae_bacterium_7_1_58FAA_05328",20,14,38,67,130,112,"09100 Metabolism","09101 Carbohydrate metabolism","00650 Butanoate metabolism [PATH:ko00650]","K18122"," cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]","Lachnospiraceae_bacterium","7_1_58FAA_05328"
"13655","K18122","Lachnospiraceae_bacterium_7_1_58FAA_04687",252,598,135,170,219,325,"09100 Metabolism","09101 Carbohydrate metabolism","00650 Butanoate metabolism [PATH:ko00650]","K18122"," cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]","Lachnospiraceae_bacterium","7_1_58FAA_04687"
"13656","K18138","Bacteroides_xylanisolvens_03171",31,44,113,100,169,207,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K18138"," acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump","Bacteroides_xylanisolvens","03171"
"13657","K18138","Bacteroides_ovatus_04021",201,198,466,478,762,1041,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01501 beta-Lactam resistance [PATH:ko01501]","K18138"," acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump","Bacteroides_ovatus","04021"
"13658","K18139","Bacteroides_ovatus_05094",88,161,266,151,223,375,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02000 Transporters [BR:ko02000]","K18139"," oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system","Bacteroides_ovatus","05094"
"13659","K18139","Bacteroides_xylanisolvens_02018",51,120,138,68,116,159,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02000 Transporters [BR:ko02000]","K18139"," oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system","Bacteroides_xylanisolvens","02018"
