"","Level_1","Level_2","Level_3","KOID","GeneName","KO"
"3140","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K10026"," queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]","K10026"
"3141","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K09457"," queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]","K09457"
"3142","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K18979"," queG; epoxyqueuosine reductase [EC:1.17.99.6]","K18979"
"3143","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K09765"," queH; epoxyqueuosine reductase [EC:1.17.99.6]","K09765"
"3144","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K03151"," thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]","K03151"
"3145","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K04075"," tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]","K04075"
"3146","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K14742"," tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB","K14742"
"3147","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K06925"," tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE","K06925"
"3148","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K22132"," tcdA; tRNA threonylcarbamoyladenosine dehydratase","K22132"
"3149","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K12573"," rnr, vacB; ribonuclease R [EC:3.1.13.1]","K12573"
"3150","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03016 Transfer RNA biogenesis [BR:ko03016]","K00962"," pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]","K00962"
"3151","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K03113"," EIF1, SUI1; translation initiation factor 1","K03113"
"3152","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02519"," infB, MTIF2; translation initiation factor IF-2","K02519"
"3153","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02520"," infC, MTIF3; translation initiation factor IF-3","K02520"
"3154","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K06158"," ABCF3; ATP-binding cassette, subfamily F, member 3","K06158"
"3155","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02357"," tsf, TSFM; elongation factor Ts","K02357"
"3156","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02358"," tuf, TUFM; elongation factor Tu","K02358"
"3157","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02355"," fusA, GFM, EFG; elongation factor G","K02355"
"3158","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02835"," prfA, MTRF1, MRF1; peptide chain release factor 1","K02835"
"3159","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02838"," frr, MRRF, RRF; ribosome recycling factor","K02838"
"3160","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02493"," hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]","K02493"
"3161","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K01056"," PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]","K01056"
"3162","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K04794"," PTH2; peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]","K04794"
"3163","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02518"," infA; translation initiation factor IF-1","K02518"
"3164","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02356"," efp; elongation factor P","K02356"
"3165","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02836"," prfB; peptide chain release factor 2","K02836"
"3166","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K02837"," prfC; peptide chain release factor 3","K02837"
"3167","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03695"," clpB; ATP-dependent Clp protease ATP-binding subunit ClpB","K03695"
"3168","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03696"," clpC; ATP-dependent Clp protease ATP-binding subunit ClpC","K03696"
"3169","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03544"," clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX","K03544"
"3170","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04079"," HSP90A, htpG; molecular chaperone HtpG","K04079"
"3171","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04043"," dnaK, HSPA9; molecular chaperone DnaK","K04043"
"3172","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04045"," hscC; molecular chaperone HscC","K04045"
"3173","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04077"," groEL, HSPD1; chaperonin GroEL","K04077"
"3174","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03686"," dnaJ; molecular chaperone DnaJ","K03686"
"3175","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K05516"," cbpA; curved DNA-binding protein","K05516"
"3176","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","K04083"
"3177","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03687"," GRPE; molecular chaperone GrpE","K03687"
"3178","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K13993"," HSP20; HSP20 family protein","K13993"
"3179","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04762"," hslR; ribosome-associated heat shock protein Hsp15","K04762"
"3180","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04078"," groES, HSPE1; chaperonin GroES","K04078"
"3181","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04771"," degP, htrA; serine protease Do [EC:3.4.21.107]","K04771"
"3182","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03798"," ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]","K03798"
"3183","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K02108"," ATPF0A, atpB; F-type H+-transporting ATPase subunit a","K02108"
"3184","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04651"," hypA, hybF; hydrogenase nickel incorporation protein HypA/HybF","K04651"
"3185","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04652"," hypB; hydrogenase nickel incorporation protein HypB","K04652"
"3186","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K12373"," HEXA_B; hexosaminidase [EC:3.2.1.52]","K12373"
"3187","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03900"," VWF; von Willebrand factor","K03900"
"3188","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03768"," PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]","K03768"
"3189","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03770"," ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]","K03770"
"3190","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03773"," fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]","K03773"
"3191","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03775"," slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]","K03775"
"3192","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K07533"," prsA; foldase protein PrsA [EC:5.2.1.8]","K07533"
"3193","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03769"," ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]","K03769"
"3194","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03771"," surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]","K03771"
"3195","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K03671"," trxA; thioredoxin 1","K03671"
"3196","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04084"," dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]","K04084"
"3197","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K00940"," ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]","K00940"
"3198","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K07377"," NRXN; neurexin","K07377"
"3199","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K15293"," UNC13A_B_C, MUNC13; protein unc-13 A/B/C","K15293"
"3200","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K20028"," ZDHHC2_15_20; palmitoyltransferase ZDHHC2/15/20 [EC:2.3.1.225]","K20028"
"3201","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K11824"," AP2A; AP-2 complex subunit alpha","K11824"
"3202","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K07192"," FLOT; flotillin","K07192"
"3203","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K00922"," PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]","K00922"
"3204","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K11866"," STAMBP, AMSH; STAM-binding protein [EC:3.4.19.12]","K11866"
"3205","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K20160"," DENND1; DENN domain-containing protein 1","K20160"
"3206","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K20317"," SPAG9, JIP4; c-Jun-amino-terminal kinase-interacting protein 4","K20317"
"3207","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K05717"," FN1; fibronectin 1","K05717"
"3208","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K22942"," YIPF4; protein YIPF4","K22942"
"3209","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K01191"," MAN2C1; alpha-mannosidase [EC:3.2.1.24]","K01191"
"3210","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K01267"," DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]","K01267"
"3211","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K00844"," HK; hexokinase [EC:2.7.1.1]","K00844"
"3212","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K13525"," VCP, CDC48; transitional endoplasmic reticulum ATPase","K13525"
"3213","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","K00134"
"3214","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K01834"," PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","K01834"
"3215","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K00873"," PK, pyk; pyruvate kinase [EC:2.7.1.40]","K00873"
"3216","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K04079"," HSP90A, htpG; molecular chaperone HtpG","K04079"
"3217","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K06902"," UMF1; MFS transporter, UMF1 family","K06902"
"3218","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K10396"," KIF5; kinesin family member 5","K10396"
"3219","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04131 Membrane trafficking [BR:ko04131]","K12567"," TTN; titin [EC:2.7.11.1]","K12567"
"3220","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K10685"," UBLE1B, SAE2, UBA2; ubiquitin-like 1-activating enzyme E1 B [EC:6.2.1.45]","K10685"
"3221","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K10587"," UBE3A, E6AP; ubiquitin-protein ligase E3 A [EC:2.3.2.26]","K10587"
"3222","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K10596"," UBE4A; ubiquitin conjugation factor E4 A [EC:2.3.2.27]","K10596"
"3223","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K12236"," NFX1; transcriptional repressor NF-X1","K12236"
"3224","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K03348"," APC1; anaphase-promoting complex subunit 1","K03348"
"3225","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K23335"," GID4; glucose-induced degradation protein 4","K23335"
"3226","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K11840"," USP9_24; ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]","K11840"
"3227","09180 Brite Hierarchies","09182 Protein families: genetic information processing","04121 Ubiquitin system [BR:ko04121]","K11866"," STAMBP, AMSH; STAM-binding protein [EC:3.4.19.12]","K11866"
"3228","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03051 Proteasome [BR:ko03051]","K04079"," HSP90A, htpG; molecular chaperone HtpG","K04079"
"3229","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K07466"," RFA1, RPA1, rpa; replication factor A1","K07466"
"3230","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03469"," rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]","K03469"
"3231","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K00558"," DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","K00558"
"3232","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K05787"," hupA; DNA-binding protein HU-alpha","K05787"
"3233","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03530"," hupB; DNA-binding protein HU-beta","K03530"
"3234","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02313"," dnaA; chromosomal replication initiator protein","K02313"
"3235","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02314"," dnaB; replicative DNA helicase [EC:3.6.4.12]","K02314"
"3236","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02315"," dnaC; DNA replication protein DnaC","K02315"
"3237","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02316"," dnaG; DNA primase [EC:2.7.7.101]","K02316"
"3238","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03111"," ssb; single-strand DNA-binding protein","K03111"
"3239","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02337"," dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]","K02337"
"3240","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03763"," polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]","K03763"
"3241","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02338"," dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]","K02338"
"3242","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02340"," holA; DNA polymerase III subunit delta [EC:2.7.7.7]","K02340"
"3243","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02341"," holB; DNA polymerase III subunit delta' [EC:2.7.7.7]","K02341"
"3244","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02342"," dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]","K02342"
"3245","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02343"," dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]","K02343"
"3246","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03470"," rnhB; ribonuclease HII [EC:3.1.26.4]","K03470"
"3247","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02335"," polA; DNA polymerase I [EC:2.7.7.7]","K02335"
"3248","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K01972"," E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]","K01972"
"3249","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K06223"," dam; DNA adenine methylase [EC:2.1.1.72]","K06223"
"3250","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02469"," gyrA; DNA gyrase subunit A [EC:5.6.2.2]","K02469"
"3251","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02470"," gyrB; DNA gyrase subunit B [EC:5.6.2.2]","K02470"
"3252","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02621"," parC; topoisomerase IV subunit A [EC:5.6.2.2]","K02621"
"3253","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K02622"," parE; topoisomerase IV subunit B [EC:5.6.2.2]","K02622"
"3254","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03168"," topA; DNA topoisomerase I [EC:5.6.2.1]","K03168"
"3255","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03032 DNA replication proteins [BR:ko03032]","K03169"," topB; DNA topoisomerase III [EC:5.6.2.1]","K03169"
"3256","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K13163"," MSL1; male-specific lethal 1","K13163"
"3257","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K06067"," HDAC1_2; histone deacetylase 1/2 [EC:3.5.1.98]","K06067"
"3258","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K15601"," KDM3; lysine-specific demethylase 3 [EC:1.14.11.-]","K15601"
"3259","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K10413"," DYNC1H; dynein heavy chain 1, cytosolic","K10413"
"3260","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K10414"," DYNC2H, DNCH2; dynein heavy chain 2, cytosolic","K10414"
"3261","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K00558"," DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","K00558"
"3262","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K19871"," SALL; sal-like protein","K19871"
"3263","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K18411"," MAEL; protein maelstrom","K18411"
"3264","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03685"," rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]","K03685"
"3265","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K16484"," RTTN; rotatin","K16484"
"3266","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K16726"," ANKRD17, MASK; ankyrin repeat domain-containing protein 17","K16726"
"3267","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K22863"," WDPCP, CPLANE5; WD repeat-containing and planar cell polarity effector protein","K22863"
"3268","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K07192"," FLOT; flotillin","K07192"
"3269","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K21763"," MAPKBP1; mitogen-activated protein kinase binding protein 1","K21763"
"3270","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03348"," APC1; anaphase-promoting complex subunit 1","K03348"
"3271","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K14440"," SMARCAL1, HARP; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 [EC:3.6.4.12]","K14440"
"3272","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K05787"," hupA; DNA-binding protein HU-alpha","K05787"
"3273","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03530"," hupB; DNA-binding protein HU-beta","K03530"
"3274","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K05516"," cbpA; curved DNA-binding protein","K05516"
"3275","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K02313"," dnaA; chromosomal replication initiator protein","K02313"
"3276","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04047"," dps; starvation-inducible DNA-binding protein","K04047"
"3277","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03666"," hfq; host factor-I protein","K03666"
"3278","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03719"," lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein","K03719"
"3279","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03529"," smc; chromosome segregation protein","K03529"
"3280","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K05896"," scpA; segregation and condensation protein A","K05896"
"3281","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K06024"," scpB; segregation and condensation protein B","K06024"
"3282","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03590"," ftsA; cell division protein FtsA","K03590"
"3283","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K09812"," ftsE; cell division transport system ATP-binding protein","K09812"
"3284","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03587"," ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]","K03587"
"3285","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03466"," ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family","K03466"
"3286","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03589"," ftsQ; cell division protein FtsQ","K03589"
"3287","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03588"," ftsW, spoVE; cell division protein FtsW","K03588"
"3288","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K09811"," ftsX; cell division transport system permease protein","K09811"
"3289","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K03531"," ftsZ; cell division protein FtsZ","K03531"
"3290","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K09888"," zapA; cell division protein ZapA","K09888"
"3291","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K01448"," amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]","K01448"
